3.454915028125263e-01 -5.955676446829195e-02
3.605044469803853e-01 -5.922980159393004e-02
3.756550564175726e-01 -5.881855908514420e-02
3.909283793017286e-01 -5.832587134871742e-02
4.063093427071376e-01 -5.775472357689038e-02
4.217827674798845e-01 -5.710823230446014e-02
4.373333832178478e-01 -5.638962609573853e-02
4.529458433407428e-01 -5.560222660406582e-02
4.686047402353433e-01 -5.474943023130144e-02
4.842946204609358e-01 -5.383469059634053e-02
4.999999999999999e-01 -5.286150200057158e-02
5.157053795390641e-01 -5.183338405467553e-02
5.313952597646567e-01 -5.075386760567813e-02
5.470541566592572e-01 -4.962648207614609e-02
5.626666167821521e-01 -4.845474429931569e-02
5.782172325201154e-01 -4.724214890522447e-02
5.936906572928623e-01 -4.599216028405789e-02
6.090716206982711e-01 -4.470820612438292e-02
6.243449435824274e-01 -4.339367249617952e-02
6.394955530196146e-01 -4.205190042203408e-02
6.545084971874735e-01 -4.068618385493768e-02
6.693689601226457e-01 -3.929976895821889e-02
6.840622763423388e-01 -3.789585456257947e-02
6.985739453173904e-01 -3.647759365728996e-02
7.128896457825363e-01 -3.504809575760436e-02
7.269952498697734e-01 -3.361042997856110e-02
7.408768370508577e-01 -3.216762863671514e-02
7.545207078751857e-01 -3.072269119608219e-02
7.679133974894985e-01 -2.927858837270970e-02
7.810416889260654e-01 -2.783826621381317e-02
7.938926261462365e-01 -2.640464997224511e-02
8.064535268264883e-01 -2.498064760508265e-02
8.187119948743449e-01 -2.356915273614531e-02
8.306559326618259e-01 -2.217304693605845e-02
8.422735529643444e-01 -2.079520118979817e-02
8.535533905932737e-01 -1.943847644016923e-02
8.644843137107057e-01 -1.810572311604515e-02
8.750555348152298e-01 -1.679977957605961e-02
8.852566213878945e-01 -1.552346942139087e-02
8.950775061878452e-01 -1.427959765491551e-02
9.045084971874737e-01 -1.307094568790786e-02
9.135402871372809e-01 -1.190026521920498e-02
9.221639627510074e-01 -1.077027103494000e-02
9.303710135019718e-01 -9.683632799153080e-03
9.381533400219317e-01 -8.642965926456280e-03
9.455032620941839e-01 -7.650821647081463e-03
9.524135262330097e-01 -6.709676391771171e-03
9.588773128419905e-01 -5.821920638777595e-03
9.648882429441257e-01 -4.989847377476505e-03
9.704403844771128e-01 -4.215640352576316e-03
9.755282581475768e-01 -3.501362259450333e-03
9.801468428384714e-01 -2.848943064641010e-03
9.842915805643155e-01 -2.260168626031497e-03
9.879583809693737e-01 -1.736669784542069e-03
9.911436253643444e-01 -1.279912093555693e-03
9.938441702975689e-01 -8.911863437026684e-04
9.960573506572389e-01 -5.716000292991741e-04
9.977809823015400e-01 -3.220698888417250e-04
9.990133642141358e-01 -1.433156357532300e-04
9.997532801828658e-01 -3.585497734286125e-05
1.000000000000000e+00 0.000000000000000e+00
